problem_id,attempts,difficulty,skill
172546,17,1.0,Area Triangle
172547,236,0.7542372881355932,Area Triangle
172548,58,1.0,Area Triangle
172549,81,0.6666666666666666,Area Triangle
172550,24,1.0,Area Triangle
172551,77,0.8441558441558441,Area Triangle
172552,13,0.46153846153846156,Area Triangle
172553,12,0.16666666666666666,Area Triangle
172554,68,0.6764705882352942,Area Triangle
172555,20,0.45,Area Triangle
172556,17,0.5294117647058824,Area Triangle
172557,315,0.7555555555555555,Area Triangle
172558,60,0.43333333333333335,Area Triangle
172559,55,0.38181818181818183,Area Triangle
172560,68,0.6764705882352942,Area Triangle
172561,15,0.5333333333333333,Area Triangle
172562,16,0.1875,Area Triangle
172563,67,0.7014925373134329,Area Triangle
172564,15,0.5333333333333333,Area Triangle
172565,14,0.35714285714285715,Area Triangle
172566,236,0.826271186440678,Area Triangle
172567,26,0.5,Area Triangle
172568,23,0.5217391304347826,Area Triangle
172569,63,0.7936507936507936,Area Triangle
172570,10,0.4,Area Triangle
172571,7,0.42857142857142855,Area Triangle
172572,61,0.5409836065573771,Area Triangle
172573,24,0.5833333333333334,Area Triangle
172574,22,0.5,Area Triangle
172575,55,0.8363636363636363,Area Triangle
172576,5,0.4,Area Triangle
172577,6,0.5,Area Triangle
172578,63,0.873015873015873,Area Triangle
172579,3,0.3333333333333333,Area Triangle
172580,4,0.5,Area Triangle
172581,70,0.8571428571428571,Area Triangle
172582,5,0.6,Area Triangle
172583,3,0.3333333333333333,Area Triangle
172584,44,0.6590909090909091,Area Triangle
172585,16,0.5,Area Triangle
172586,16,0.0625,Area Triangle
172587,60,0.8166666666666667,Area Triangle
172588,6,0.5,Area Triangle
172589,6,0.8333333333333334,Area Triangle
172590,76,0.7894736842105263,Area Triangle
172591,9,0.3333333333333333,Area Triangle
172592,8,0.875,Area Triangle
172593,68,0.7941176470588235,Area Triangle
172594,7,0.5714285714285714,Area Triangle
172595,6,0.5,Area Triangle
172596,65,0.7230769230769231,Area Triangle
172597,11,0.36363636363636365,Area Triangle
172598,12,0.25,Area Triangle
172599,73,0.7671232876712328,Area Triangle
172600,11,0.7272727272727273,Area Triangle
172601,11,0.5454545454545454,Area Triangle
172602,65,0.8461538461538461,Area Triangle
172603,8,0.25,Area Triangle
172604,7,0.5714285714285714,Area Triangle
172605,62,0.6774193548387096,Area Triangle
172606,15,0.5333333333333333,Area Triangle
172607,12,0.5,Area Triangle
172608,63,0.8095238095238095,Area Triangle
172609,9,0.5555555555555556,Area Triangle
172610,8,0.5,Area Triangle
172611,84,0.7857142857142857,Area Triangle
172612,16,1.0,Area Triangle
172613,64,0.6875,Area Triangle
172614,18,1.0,Area Triangle
172615,65,0.7538461538461538,Area Triangle
172616,14,1.0,Area Triangle
172617,76,0.7105263157894737,Area Triangle
172618,18,1.0,Area Triangle
172619,71,0.8309859154929577,Area Triangle
172620,8,1.0,Area Triangle
172621,61,0.6065573770491803,Area Triangle
172622,23,1.0,Area Triangle
172623,68,0.6911764705882353,Area Triangle
172624,16,1.0,Area Triangle
172625,61,0.8524590163934426,Area Triangle
172626,9,1.0,Area Triangle
172627,73,0.6986301369863014,Area Triangle
172628,17,1.0,Area Triangle
172629,72,0.6805555555555556,Area Triangle
172630,22,1.0,Area Triangle
172631,60,0.8,Area Triangle
172632,8,0.375,Area Triangle
172633,8,0.125,Area Triangle
172634,56,0.7142857142857143,Area Triangle
172635,7,0.42857142857142855,Area Triangle
172636,7,0.14285714285714285,Area Triangle
172637,70,0.8285714285714286,Area Triangle
172638,6,0.5,Area Triangle
172639,5,0.2,Area Triangle
172640,70,0.8285714285714286,Area Triangle
172641,8,0.25,Area Triangle
172642,10,0.3,Area Triangle
172643,70,0.8428571428571429,Area Triangle
172644,6,0.16666666666666666,Area Triangle
172645,5,0.4,Area Triangle
172646,73,0.6986301369863014,Area Triangle
172647,17,0.47058823529411764,Area Triangle
172648,15,0.13333333333333333,Area Triangle
172649,64,0.6875,Area Triangle
172650,16,0.4375,Area Triangle
172651,14,0.21428571428571427,Area Triangle
172652,61,0.8688524590163934,Area Triangle
172653,5,0.4,Area Triangle
172654,5,0.4,Area Triangle
172655,83,0.6144578313253012,Area Triangle
172656,21,0.38095238095238093,Area Triangle
172657,21,0.38095238095238093,Area Triangle
172658,77,0.8181818181818182,Area Triangle
172659,8,0.625,Area Triangle
172660,8,0.5,Area Triangle
172661,61,0.7704918032786885,Area Triangle
172662,10,1.0,Area Triangle
172663,82,0.6707317073170732,Area Triangle
172664,20,1.0,Area Triangle
172665,60,0.7833333333333333,Area Triangle
172666,11,1.0,Area Triangle
172667,54,0.6296296296296297,Area Triangle
172668,16,1.0,Area Triangle
172669,76,0.8157894736842105,Area Triangle
172670,13,1.0,Area Triangle
172671,67,0.835820895522388,Area Triangle
172672,9,1.0,Area Triangle
172673,67,0.7611940298507462,Area Triangle
172674,15,1.0,Area Triangle
172675,67,0.7611940298507462,Area Triangle
172676,14,1.0,Area Triangle
172677,69,0.7101449275362319,Area Triangle
172678,18,1.0,Area Triangle
172679,65,0.7846153846153846,Area Triangle
172680,13,1.0,Area Triangle
172827,176,0.6988636363636364,Pattern Finding
172828,82,0.524390243902439,Pattern Finding
172829,107,0.6822429906542056,Pattern Finding
172830,93,0.4838709677419355,Pattern Finding
172831,93,0.4731182795698925,Pattern Finding
172832,101,0.4752475247524752,Pattern Finding
172833,80,0.45,Pattern Finding
172834,82,0.4634146341463415,Pattern Finding
172835,96,0.53125,Pattern Finding
172836,78,0.4230769230769231,Pattern Finding
172837,86,0.5,Pattern Finding
172838,97,0.6597938144329897,Pattern Finding
172839,95,0.8421052631578947,Pattern Finding
172840,79,0.7341772151898734,Pattern Finding
172841,84,0.8095238095238095,Pattern Finding
172842,108,0.8148148148148148,Pattern Finding
172843,90,0.6888888888888889,Pattern Finding
172844,92,0.6956521739130435,Pattern Finding
172845,113,0.8672566371681416,Pattern Finding
172846,97,0.7525773195876289,Pattern Finding
172847,103,0.7669902912621359,Pattern Finding
172848,125,0.712,Pattern Finding
172849,94,0.7872340425531915,Pattern Finding
172850,120,0.7083333333333334,Pattern Finding
172851,86,0.627906976744186,Pattern Finding
172852,104,0.6634615384615384,Pattern Finding
172853,104,0.7019230769230769,Pattern Finding
172854,87,0.7126436781609196,Pattern Finding
172855,84,0.8214285714285714,Pattern Finding
172856,102,0.696078431372549,Pattern Finding
172857,90,0.7111111111111111,Pattern Finding
172858,97,0.8350515463917526,Pattern Finding
172859,101,0.8217821782178217,Pattern Finding
172860,95,0.8105263157894737,Pattern Finding
172861,104,0.8557692307692307,Pattern Finding
172862,85,0.8117647058823529,Pattern Finding
172863,99,0.8181818181818182,Pattern Finding
172864,89,0.8876404494382022,Pattern Finding
172865,103,0.8155339805825242,Pattern Finding
172866,92,0.782608695652174,Pattern Finding
172867,96,0.7708333333333334,Pattern Finding
172868,136,0.7132352941176471,Pattern Finding
172869,78,0.7051282051282052,Pattern Finding
172870,87,0.4942528735632184,Pattern Finding
172871,79,0.6708860759493671,Pattern Finding
172872,81,0.6666666666666666,Pattern Finding
172873,105,0.6571428571428571,Pattern Finding
172874,105,0.7428571428571429,Pattern Finding
172875,84,0.5833333333333334,Pattern Finding
172876,78,0.5769230769230769,Pattern Finding
172877,85,0.5647058823529412,Pattern Finding
172878,85,0.15294117647058825,Pattern Finding
172879,82,0.12195121951219512,Pattern Finding
172880,85,0.10588235294117647,Pattern Finding
172881,77,0.2597402597402597,Pattern Finding
172882,82,0.18292682926829268,Pattern Finding
172883,91,0.17582417582417584,Pattern Finding
172884,93,0.20430107526881722,Pattern Finding
172885,76,0.21052631578947367,Pattern Finding
172886,119,0.42016806722689076,Pattern Finding
172887,97,0.29896907216494845,Pattern Finding
172888,86,0.4069767441860465,Pattern Finding
172889,87,0.4827586206896552,Pattern Finding
172890,91,0.5824175824175825,Pattern Finding
172891,104,0.5576923076923077,Pattern Finding
172892,94,0.5957446808510638,Pattern Finding
172893,96,0.59375,Pattern Finding
172894,82,0.7560975609756098,Pattern Finding
172895,128,0.671875,Pattern Finding
172896,74,0.6891891891891891,Pattern Finding
172897,102,0.7058823529411765,Pattern Finding
172898,93,0.45161290322580644,Pattern Finding
172899,91,0.42857142857142855,Pattern Finding
172900,84,0.5476190476190477,Pattern Finding
172901,90,0.5222222222222223,Pattern Finding
172902,81,0.49382716049382713,Pattern Finding
172903,99,0.696969696969697,Pattern Finding
172904,121,0.6611570247933884,Pattern Finding
172905,99,0.36363636363636365,Pattern Finding
172906,86,0.4069767441860465,Pattern Finding
172907,82,0.5975609756097561,Pattern Finding
172908,85,0.38823529411764707,Pattern Finding
172909,84,0.5119047619047619,Pattern Finding
172910,85,0.5411764705882353,Pattern Finding
172911,107,0.5327102803738317,Pattern Finding
173021,46,0.7391304347826086,Area Trapezoid
173022,12,0.75,Area Trapezoid
173023,11,0.5454545454545454,Area Trapezoid
173024,55,0.6363636363636364,Area Trapezoid
173025,16,0.4375,Area Trapezoid
173026,14,0.35714285714285715,Area Trapezoid
173027,39,0.48717948717948717,Area Trapezoid
173028,21,0.8571428571428571,Area Trapezoid
173029,16,0.3125,Area Trapezoid
173030,64,0.8125,Area Trapezoid
173031,10,0.6,Area Trapezoid
173032,9,0.2222222222222222,Area Trapezoid
173033,46,0.6086956521739131,Area Trapezoid
173034,19,0.631578947368421,Area Trapezoid
173035,17,0.29411764705882354,Area Trapezoid
173036,54,0.7037037037037037,Area Trapezoid
173037,16,0.25,Area Trapezoid
173038,13,0.46153846153846156,Area Trapezoid
173039,50,0.66,Area Trapezoid
173040,17,0.5882352941176471,Area Trapezoid
173041,16,0.375,Area Trapezoid
173042,36,0.6388888888888888,Area Trapezoid
173043,11,0.36363636363636365,Area Trapezoid
173044,11,0.45454545454545453,Area Trapezoid
173045,54,0.7222222222222222,Area Trapezoid
173046,16,0.6875,Area Trapezoid
173047,14,0.5714285714285714,Area Trapezoid
173048,46,0.782608695652174,Area Trapezoid
173049,12,0.5,Area Trapezoid
173050,9,0.5555555555555556,Area Trapezoid
173051,45,0.7111111111111111,Area Trapezoid
173052,11,0.36363636363636365,Area Trapezoid
173053,11,0.36363636363636365,Area Trapezoid
173054,46,0.782608695652174,Area Trapezoid
173055,8,0.25,Area Trapezoid
173056,9,0.5555555555555556,Area Trapezoid
173057,44,0.75,Area Trapezoid
173058,10,0.6,Area Trapezoid
173059,10,0.5,Area Trapezoid
173060,51,0.7058823529411765,Area Trapezoid
173061,14,0.5714285714285714,Area Trapezoid
173062,14,0.5714285714285714,Area Trapezoid
173063,42,0.5952380952380952,Area Trapezoid
173064,17,0.47058823529411764,Area Trapezoid
173065,16,0.125,Area Trapezoid
173066,62,0.7096774193548387,Area Trapezoid
173067,17,0.47058823529411764,Area Trapezoid
173068,16,0.4375,Area Trapezoid
173069,47,0.6382978723404256,Area Trapezoid
173070,11,0.45454545454545453,Area Trapezoid
173071,13,0.5384615384615384,Area Trapezoid
173072,52,0.6923076923076923,Area Trapezoid
173073,12,0.5,Area Trapezoid
173074,13,0.38461538461538464,Area Trapezoid
173075,62,0.6774193548387096,Area Trapezoid
173076,19,0.6842105263157895,Area Trapezoid
173077,19,0.6842105263157895,Area Trapezoid
173078,56,0.7678571428571429,Area Trapezoid
173079,12,0.6666666666666666,Area Trapezoid
173080,13,0.6923076923076923,Area Trapezoid
173081,59,0.5932203389830508,Area Trapezoid
173082,19,1.0,Area Trapezoid
173083,61,0.819672131147541,Area Trapezoid
173084,10,1.0,Area Trapezoid
173085,55,0.7636363636363637,Area Trapezoid
173086,13,1.0,Area Trapezoid
173087,40,0.675,Area Trapezoid
173088,13,1.0,Area Trapezoid
173089,52,0.8076923076923077,Area Trapezoid
173090,11,1.0,Area Trapezoid
173091,45,0.8666666666666667,Area Trapezoid
173092,5,1.0,Area Trapezoid
173093,46,0.7391304347826086,Area Trapezoid
173094,11,1.0,Area Trapezoid
173095,52,0.6538461538461539,Area Trapezoid
173096,16,1.0,Area Trapezoid
173097,56,0.7321428571428571,Area Trapezoid
173098,12,1.0,Area Trapezoid
173099,51,0.45098039215686275,Area Trapezoid
173100,28,1.0,Area Trapezoid
173101,64,0.703125,Area Trapezoid
173102,19,1.0,Area Trapezoid
173103,39,0.717948717948718,Area Trapezoid
173104,12,1.0,Area Trapezoid
173105,42,0.6904761904761905,Area Trapezoid
173106,11,1.0,Area Trapezoid
173107,41,0.7073170731707317,Area Trapezoid
173108,12,1.0,Area Trapezoid
173109,53,0.7547169811320755,Area Trapezoid
173110,13,1.0,Area Trapezoid
173111,108,0.3611111111111111,Area Trapezoid
173112,69,1.0,Area Trapezoid
173113,51,0.7058823529411765,Area Trapezoid
173114,14,1.0,Area Trapezoid
173115,53,0.660377358490566,Area Trapezoid
173116,18,1.0,Area Trapezoid
173117,46,0.717391304347826,Area Trapezoid
173118,14,1.0,Area Trapezoid
173119,54,0.7407407407407407,Area Trapezoid
173120,14,1.0,Area Trapezoid
173121,43,0.813953488372093,Circumference
173122,9,0.6666666666666666,Circumference
173123,9,0.3333333333333333,Circumference
173124,56,0.75,Circumference
173125,13,0.15384615384615385,Circumference
173126,14,0.35714285714285715,Circumference
173127,45,0.6888888888888889,Circumference
173128,10,0.2,Circumference
173129,12,0.08333333333333333,Circumference
173130,50,0.74,Circumference
173131,13,0.3076923076923077,Circumference
173132,12,0.08333333333333333,Circumference
173133,58,0.7068965517241379,Circumference
173134,18,0.3333333333333333,Circumference
173135,16,0.3125,Circumference
173136,60,0.6833333333333333,Circumference
173137,15,0.4,Circumference
173138,14,0.14285714285714285,Circumference
173139,48,0.7083333333333334,Circumference
173140,10,0.5,Circumference
173141,11,0.2727272727272727,Circumference
173142,62,0.8225806451612904,Circumference
173143,9,0.5555555555555556,Circumference
173144,8,0.25,Circumference
173145,48,0.6458333333333334,Circumference
173146,16,0.4375,Circumference
173147,15,0.2,Circumference
173148,55,0.8545454545454545,Circumference
173149,8,0.375,Circumference
173150,7,0.42857142857142855,Circumference
173151,44,0.8409090909090909,Circumference
173152,7,1.0,Circumference
173153,53,0.7169811320754716,Circumference
173154,14,1.0,Circumference
173155,52,0.6538461538461539,Circumference
173156,16,1.0,Circumference
173157,55,0.8363636363636363,Circumference
173158,7,1.0,Circumference
173159,63,0.5873015873015873,Circumference
173160,25,1.0,Circumference
173161,60,0.7333333333333333,Circumference
173162,16,1.0,Circumference
173163,54,0.6851851851851852,Circumference
173164,16,1.0,Circumference
173165,52,0.6538461538461539,Circumference
173166,18,1.0,Circumference
173167,55,0.7090909090909091,Circumference
173168,16,1.0,Circumference
173169,69,0.782608695652174,Circumference
173170,14,1.0,Circumference
173171,61,0.7868852459016393,Circumference
173172,10,0.4,Circumference
173173,11,0.6363636363636364,Circumference
173174,56,0.6785714285714286,Circumference
173175,17,0.47058823529411764,Circumference
173176,17,0.5882352941176471,Circumference
173177,48,0.8958333333333334,Circumference
173178,6,0.8333333333333334,Circumference
173179,5,0.2,Circumference
173180,61,0.6885245901639344,Circumference
173181,16,0.25,Circumference
173182,15,0.4666666666666667,Circumference
173183,60,0.7,Circumference
173184,15,0.6,Circumference
173185,16,0.3125,Circumference
173186,64,0.625,Circumference
173187,17,0.29411764705882354,Circumference
173188,17,0.29411764705882354,Circumference
173189,57,0.7894736842105263,Circumference
173190,9,0.3333333333333333,Circumference
173191,9,0.7777777777777778,Circumference
173192,52,0.6730769230769231,Circumference
173193,16,0.3125,Circumference
173194,16,0.5,Circumference
173195,61,0.7704918032786885,Circumference
173196,12,0.3333333333333333,Circumference
173197,10,0.6,Circumference
173198,46,0.6086956521739131,Circumference
173199,16,0.1875,Circumference
173200,17,0.35294117647058826,Circumference
173201,57,0.7192982456140351,Circumference
173202,15,1.0,Circumference
173203,51,0.6470588235294118,Circumference
173204,16,1.0,Circumference
173205,41,0.8048780487804879,Circumference
173206,9,1.0,Circumference
173207,52,0.7115384615384616,Circumference
173208,14,1.0,Circumference
173209,63,0.746031746031746,Circumference
173210,13,1.0,Circumference
173211,56,0.8035714285714286,Circumference
173212,11,1.0,Circumference
173213,57,0.7543859649122807,Circumference
173214,14,1.0,Circumference
173215,67,0.8059701492537313,Circumference
173216,14,1.0,Circumference
173217,60,0.7333333333333333,Circumference
173218,11,1.0,Circumference
173219,62,0.7903225806451613,Circumference
173220,13,1.0,Circumference
173221,22,0.8181818181818182,Area Rectangle
173222,2,0.5,Area Rectangle
173223,2,0.0,Area Rectangle
173224,21,0.6666666666666666,Area Rectangle
173225,3,0.6666666666666666,Area Rectangle
173226,2,0.0,Area Rectangle
173227,27,0.8148148148148148,Area Rectangle
173228,2,1.0,Area Rectangle
173229,2,0.0,Area Rectangle
173230,35,0.9142857142857143,Area Rectangle
173233,20,0.6,Area Rectangle
173234,5,0.2,Area Rectangle
173235,4,0.5,Area Rectangle
173236,27,0.6666666666666666,Area Rectangle
173237,3,0.3333333333333333,Area Rectangle
173238,4,0.0,Area Rectangle
173239,22,1.0,Area Rectangle
173242,23,0.8695652173913043,Area Rectangle
173243,4,0.25,Area Rectangle
173244,3,0.0,Area Rectangle
173245,20,0.4,Area Rectangle
173246,7,0.2857142857142857,Area Rectangle
173247,5,0.0,Area Rectangle
173248,20,0.6,Area Rectangle
173249,4,0.0,Area Rectangle
173250,4,0.0,Area Rectangle
173251,25,0.8,Area Rectangle
173252,3,1.0,Area Rectangle
173253,22,0.7727272727272727,Area Rectangle
173254,4,1.0,Area Rectangle
173255,23,0.5217391304347826,Area Rectangle
173256,8,1.0,Area Rectangle
173257,28,0.5357142857142857,Area Rectangle
173258,11,1.0,Area Rectangle
173259,36,0.9444444444444444,Area Rectangle
173261,27,0.7777777777777778,Area Rectangle
173262,6,1.0,Area Rectangle
173263,20,0.85,Area Rectangle
173264,3,1.0,Area Rectangle
173265,24,0.7083333333333334,Area Rectangle
173266,5,1.0,Area Rectangle
173267,25,0.72,Area Rectangle
173268,4,1.0,Area Rectangle
173269,23,0.8260869565217391,Area Rectangle
173270,3,1.0,Area Rectangle
173271,56,0.7678571428571429,Area Rectangle
173272,9,0.5555555555555556,Area Rectangle
173273,9,0.4444444444444444,Area Rectangle
173274,226,0.8893805309734514,Area Rectangle
173275,18,0.5555555555555556,Area Rectangle
173276,17,0.7647058823529411,Area Rectangle
173277,68,0.8970588235294118,Area Rectangle
173278,4,0.5,Area Rectangle
173279,4,0.25,Area Rectangle
173280,62,0.9032258064516129,Area Rectangle
173281,2,0.0,Area Rectangle
173282,2,0.5,Area Rectangle
173283,50,0.84,Area Rectangle
173284,2,0.5,Area Rectangle
173285,1,0.0,Area Rectangle
173286,63,0.9365079365079365,Area Rectangle
173287,2,0.5,Area Rectangle
173288,2,0.5,Area Rectangle
173289,57,0.8245614035087719,Area Rectangle
173290,7,0.14285714285714285,Area Rectangle
173291,7,0.7142857142857143,Area Rectangle
173292,51,0.8627450980392157,Area Rectangle
173293,3,0.3333333333333333,Area Rectangle
173294,2,0.5,Area Rectangle
173295,72,0.7361111111111112,Area Rectangle
173296,12,0.5,Area Rectangle
173297,10,0.4,Area Rectangle
173298,57,0.7894736842105263,Area Rectangle
173299,9,0.7777777777777778,Area Rectangle
173300,10,0.5,Area Rectangle
173301,59,0.7627118644067796,Area Rectangle
173302,11,1.0,Area Rectangle
173303,61,0.8852459016393442,Area Rectangle
173304,4,1.0,Area Rectangle
173305,53,0.9433962264150944,Area Rectangle
173306,2,1.0,Area Rectangle
173307,57,0.7543859649122807,Area Rectangle
173308,9,1.0,Area Rectangle
173309,78,0.9102564102564102,Area Rectangle
173310,5,1.0,Area Rectangle
173311,61,0.9180327868852459,Area Rectangle
173312,4,1.0,Area Rectangle
173313,62,0.8870967741935484,Area Rectangle
173314,6,1.0,Area Rectangle
173315,53,0.9433962264150944,Area Rectangle
173316,2,1.0,Area Rectangle
173317,223,0.9417040358744395,Area Rectangle
173318,11,1.0,Area Rectangle
173319,61,0.9180327868852459,Area Rectangle
173320,2,1.0,Area Rectangle
173873,8,0.25,Algebraic Simplification
173884,14,0.7142857142857143,Equation Solving More Than Two Steps
173885,17,0.5882352941176471,Equation Solving More Than Two Steps
173886,17,0.8823529411764706,Equation Solving More Than Two Steps
173887,17,0.7647058823529411,Equation Solving More Than Two Steps
173888,17,0.8823529411764706,Equation Solving More Than Two Steps
173889,16,0.5,Equation Solving More Than Two Steps
173890,16,0.75,Equation Solving More Than Two Steps
173891,16,0.6875,Equation Solving More Than Two Steps
173892,16,0.6875,Equation Solving More Than Two Steps
173893,16,0.5,Equation Solving More Than Two Steps
173894,16,0.8125,Equation Solving More Than Two Steps
173895,26,0.6923076923076923,Equation Solving More Than Two Steps
173896,15,0.7333333333333333,Equation Solving More Than Two Steps
173897,15,0.8,Equation Solving More Than Two Steps
173898,15,0.8666666666666667,Equation Solving More Than Two Steps
173899,14,0.8571428571428571,Equation Solving More Than Two Steps
173900,15,0.7333333333333333,Equation Solving More Than Two Steps
173901,14,0.6428571428571429,Equation Solving More Than Two Steps
173902,14,0.8571428571428571,Equation Solving More Than Two Steps
173903,14,0.9285714285714286,Equation Solving More Than Two Steps
173905,16,0.875,Equation Solving More Than Two Steps
173906,16,0.625,Equation Solving More Than Two Steps
173907,15,0.4666666666666667,Equation Solving More Than Two Steps
173908,16,0.5625,Equation Solving More Than Two Steps
173909,16,0.6875,Equation Solving More Than Two Steps
173910,16,0.6875,Equation Solving More Than Two Steps
173911,16,0.8125,Equation Solving More Than Two Steps
173912,16,0.75,Equation Solving More Than Two Steps
173913,15,0.8,Equation Solving More Than Two Steps
173914,14,0.9285714285714286,Equation Solving More Than Two Steps
173915,13,0.7692307692307693,Equation Solving More Than Two Steps
173916,13,0.6923076923076923,Equation Solving More Than Two Steps
173917,13,0.8461538461538461,Equation Solving More Than Two Steps
173918,13,0.6923076923076923,Equation Solving More Than Two Steps
173919,13,0.6923076923076923,Equation Solving More Than Two Steps
173920,62,0.8548387096774194,Equation Solving More Than Two Steps
173921,58,0.8620689655172413,Equation Solving More Than Two Steps
173922,12,0.6666666666666666,Equation Solving More Than Two Steps
173923,12,0.6666666666666666,Equation Solving More Than Two Steps
173924,12,0.5833333333333334,Equation Solving More Than Two Steps
173930,8,0.375,Equation Solving More Than Two Steps
173931,9,0.4444444444444444,Equation Solving More Than Two Steps
173932,8,0.25,Equation Solving More Than Two Steps
173933,8,0.5,Equation Solving More Than Two Steps
173934,7,0.5714285714285714,Equation Solving More Than Two Steps
173935,9,0.3333333333333333,Equation Solving More Than Two Steps
173936,9,0.1111111111111111,Equation Solving More Than Two Steps
173937,8,0.25,Equation Solving More Than Two Steps
173938,6,0.16666666666666666,Equation Solving More Than Two Steps
173939,9,0.6666666666666666,Equation Solving More Than Two Steps
173940,9,0.3333333333333333,Equation Solving More Than Two Steps
173941,7,0.7142857142857143,Equation Solving More Than Two Steps
173942,7,0.5714285714285714,Equation Solving More Than Two Steps
173943,8,0.625,Equation Solving More Than Two Steps
173944,8,0.0,Equation Solving More Than Two Steps
173945,10,0.4,Equation Solving More Than Two Steps
173946,10,0.4,Equation Solving More Than Two Steps
173947,52,0.6538461538461539,Equation Solving More Than Two Steps
173948,7,0.42857142857142855,Equation Solving More Than Two Steps
173949,7,0.2857142857142857,Equation Solving More Than Two Steps
173950,12,0.5,Equation Solving More Than Two Steps
173951,19,0.631578947368421,Equation Solving More Than Two Steps
173952,20,0.65,Equation Solving More Than Two Steps
173953,20,0.65,Equation Solving More Than Two Steps
173954,21,0.5714285714285714,Equation Solving More Than Two Steps
173955,20,0.35,Equation Solving More Than Two Steps
173956,17,0.7058823529411765,Equation Solving More Than Two Steps
173957,20,0.6,Equation Solving More Than Two Steps
173958,20,0.75,Equation Solving More Than Two Steps
173959,21,0.6190476190476191,Equation Solving More Than Two Steps
173960,69,0.6376811594202898,Equation Solving More Than Two Steps
173970,49,0.8979591836734694,Equation Solving More Than Two Steps
173977,48,0.8333333333333334,Equation Solving More Than Two Steps
173990,8,0.375,Equation Solving More Than Two Steps
174004,50,0.86,Equation Solving More Than Two Steps
174625,7,0.8571428571428571,Recognize Linear Pattern
174637,73,0.684931506849315,Properties and Classification Polygons with 5 or more sides
176073,2,0.5,Exponents
176074,1,0.0,Substitution
178251,194,0.8711340206185567,Addition and Subtraction Integers
178756,73,0.7123287671232876,Multiplication Whole Numbers
178760,84,0.6071428571428571,Multiplication Fractions
178764,86,0.8372093023255814,Multiplication Fractions
178768,81,0.7160493827160493,Multiplication and Division Positive Decimals
178789,74,0.7432432432432432,Substitution
178793,75,0.8266666666666667,Substitution
178797,74,0.7837837837837838,Substitution
178801,74,0.8918918918918919,Substitution
178809,74,0.6756756756756757,Substitution
178813,74,0.7297297297297297,Substitution
178819,79,0.5569620253164557,Write Linear Equation from Ordered Pairs
178823,75,0.7466666666666667,Substitution
178827,73,0.7808219178082192,Substitution
178843,106,0.7075471698113207,Subtraction Whole Numbers
178855,121,0.7024793388429752,Write Linear Equation from Situation
178867,70,0.4142857142857143,Write Linear Equation from Situation
178871,84,0.7976190476190477,Write Linear Equation from Situation
178875,83,0.927710843373494,Write Linear Equation from Situation
178879,84,0.5595238095238095,Write Linear Equation from Situation
183407,17,0.29411764705882354,Addition and Subtraction Integers
185486,135,0.8444444444444444,Square Root
185487,143,0.8391608391608392,Square Root
185488,93,0.7956989247311828,Square Root
185489,90,0.7666666666666667,Square Root
185490,76,0.7631578947368421,Square Root
185491,76,0.868421052631579,Square Root
185492,98,0.8061224489795918,Square Root
185493,82,0.8536585365853658,Square Root
185495,56,0.8035714285714286,Square Root
185496,111,0.7477477477477478,Square Root
185497,78,0.8461538461538461,Square Root
185498,67,0.7910447761194029,Square Root
185499,70,0.8285714285714286,Square Root
185500,58,0.8103448275862069,Square Root
185501,93,0.7849462365591398,Square Root
185503,66,0.9242424242424242,Square Root
185504,92,0.8260869565217391,Square Root
185506,86,0.7209302325581395,Square Root
185507,85,0.7764705882352941,Square Root
185508,77,0.8311688311688312,Square Root
185509,75,0.92,Square Root
185510,95,0.8842105263157894,Square Root
185511,83,0.927710843373494,Square Root
185513,73,0.7671232876712328,Square Root
185514,70,0.8,Square Root
185515,59,0.6949152542372882,Square Root
185877,58,0.896551724137931,Square Root
185878,395,0.8050632911392405,Square Root
185879,412,0.6844660194174758,Square Root
185880,61,0.9672131147540983,Square Root
185882,385,0.7636363636363637,Square Root
185885,62,0.9354838709677419,Square Root
185886,88,0.9772727272727273,Square Root
185887,81,0.9012345679012346,Square Root
185892,69,0.8840579710144928,Square Root
185893,56,0.9107142857142857,Square Root
185894,68,0.9117647058823529,Square Root
185895,71,0.9577464788732394,Square Root
185896,78,0.3974358974358974,Unit Rate
185899,75,0.4666666666666667,Unit Rate
185902,79,0.5189873417721519,Unit Rate
185905,67,0.4626865671641791,Unit Rate
185908,77,0.5584415584415584,Unit Rate
185911,84,0.5714285714285714,Unit Rate
185914,85,0.47058823529411764,Unit Rate
185917,98,0.5714285714285714,Unit Rate
185920,77,0.37662337662337664,Unit Rate
185923,70,0.35714285714285715,Unit Rate
185926,81,0.5185185185185185,Unit Rate
185929,101,0.5841584158415841,Unit Rate
185932,72,0.5972222222222222,Unit Rate
185935,75,0.5333333333333333,Unit Rate
185938,69,0.5507246376811594,Unit Rate
185941,85,0.5529411764705883,Unit Rate
185944,75,0.37333333333333335,Unit Rate
185947,65,0.5846153846153846,Unit Rate
185950,97,0.4948453608247423,Unit Rate
185953,74,0.36486486486486486,Unit Rate
185956,84,0.5119047619047619,Unit Rate
185959,72,0.4444444444444444,Unit Rate
185962,75,0.4666666666666667,Unit Rate
185965,74,0.47297297297297297,Unit Rate
185968,67,0.31343283582089554,Unit Rate
185971,90,0.34444444444444444,Unit Rate
185974,80,0.3375,Unit Rate
185977,84,0.4642857142857143,Unit Rate
185980,82,0.47560975609756095,Unit Rate
